date,qty,tavg,prcp,tsun,sale_percent,weather_label,sale_active
2024-02-08,0.0,11.0,2.8,0.0,0.15,rain,True
2024-02-08,0.0,11.0,2.8,0.0,0.15,rain,True
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-08,0.0,11.0,2.8,0.0,0.15,rain,True
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-08,0.0,11.0,2.8,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,2.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,6.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,1.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,6.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,2.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,1.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.0,rain,False
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-09,0.0,10.9,3.7,0.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.15,rain,True
2024-02-10,0.0,8.3,10.0,60.0,0.0,rain,False
